"PolNum","CalYear","Gender","Type","Category","Occupation","Age","Group1","Bonus","Poldur","Value","Adind","SubGroup2","Group2","Density","Exppdays","Numtppd","Numtpbi","Indtppd","Indtpbi","Exposure","ClaimNb","ClaimTotal","ClaimFrequency","PurePremium"
200115064,2009,"Male","B","Large","Employed",55,4,-40,11,30115,1,"U18","U",99.17167477,365,0,0,0,0,1,0,0,0,0
200115065,2009,"Female","D","Small","Employed",24,10,0,6,23095,0,"Q21","Q",201.3918071,207,0,0,0,0,0.567123287671233,0,0,0,0
200115066,2009,"Female","B","Small","Employed",39,15,-30,8,18370,0,"M14","M",222.6929824,166,0,0,0,0,0.454794520547945,0,0,0,0
200115067,2009,"Female","F","Medium","Employed",25,11,0,15,9130,0,"S39","S",23.58652635,226,0,0,0,0,0.619178082191781,0,0,0,0
200115068,2009,"Male","C","Small","Employed",27,11,30,0,18395,0,"Q13","Q",166.5549379,365,1,0,1996.402213,0,1,1,1996.402213,1,1996.402213
200115069,2009,"Female","D","Small","Self-employed",43,2,40,10,9135,0,"M14","M",222.6929824,365,0,0,0,0,1,0,0,0,0
200115070,2009,"Female","A","Large","Housewife",65,9,-30,15,11880,0,"R35","R",223.3085718,365,1,0,115.28517876,0,1,1,115.28517876,1,115.28517876
200115071,2009,"Male","A","Medium","Retired",61,15,10,1,4400,1,"L102","L",58.30755679,365,0,0,0,0,1,0,0,0,0
200115072,2009,"Male","A","Small","Retired",75,17,-30,2,11560,0,"R25","R",270.874006,365,0,0,0,0,1,0,0,0,0
200115073,2009,"Male","D","Small","Retired",61,1,-40,14,24255,0,"R49","R",208.8164363,365,0,0,0,0,1,0,0,0,0
200115074,2009,"Female","A","Medium","Unemployed",25,9,20,2,23130,0,"M1","M",107.8170529,365,1,0,79.298610448,0,1,1,79.298610448,1,79.298610448
200115075,2009,"Female","A","Small","Unemployed",46,9,-50,13,21685,0,"R35","R",223.3085718,200,0,0,0,0,0.547945205479452,0,0,0,0
200115076,2009,"Male","D","Small","Unemployed",24,13,50,8,15680,0,"O2","O",32.9239514,365,1,0,581.18344159,0,1,1,581.18344159,1,581.18344159
200115077,2009,"Male","C","Large","Employed",45,14,-50,1,42705,1,"L24","L",63.50810856,365,0,0,0,0,1,0,0,0,0
200115078,2009,"Male","A","Small","Housewife",18,20,0,0,35460,1,"O21","O",37.74768396,285,0,0,0,0,0.780821917808219,0,0,0,0
200115079,2009,"Male","E","Large","Self-employed",52,16,-40,1,41215,1,"T12","T",24.81697854,240,0,0,0,0,0.657534246575342,0,0,0,0
200115080,2009,"Male","A","Large","Retired",61,4,30,2,8855,1,"Q20","Q",181.4165594,154,0,0,0,0,0.421917808219178,0,0,0,0
200115081,2009,"Male","A","Medium","Employed",37,14,140,1,14210,1,"L59","L",61.94412023,323,0,0,0,0,0.884931506849315,0,0,0,0
200115082,2009,"Female","C","Medium","Employed",20,17,-20,13,41745,0,"L88","L",73.46170633,365,0,0,0,0,1,0,0,0,0
200115083,2009,"Male","F","Medium","Unemployed",52,14,-30,3,8005,0,"Q12","Q",167.9366556,365,0,0,0,0,1,0,0,0,0
200115084,2009,"Female","B","Small","Employed",41,15,-10,14,6905,0,"M22","M",153.4523215,264,0,0,0,0,0.723287671232877,0,0,0,0
200115085,2009,"Female","D","Small","Retired",51,5,-40,7,10995,0,"R45","R",225.0430894,365,0,0,0,0,1,0,0,0,0
200115086,2009,"Female","C","Medium","Housewife",46,6,120,13,45345,1,"S40","S",34.81095528,365,0,0,0,0,1,0,0,0,0
200115087,2009,"Male","D","Medium","Retired",55,5,10,9,1595,0,"L36","L",58.59040352,365,0,0,0,0,1,0,0,0,0
200115088,2009,"Male","F","Medium","Self-employed",25,11,-30,11,44655,0,"M18","M",99.28308074,190,0,0,0,0,0.520547945205479,0,0,0,0
200115089,2009,"Male","E","Medium","Employed",25,5,-50,10,19515,1,"R29","R",291.3194903,328,0,0,0,0,0.898630136986301,0,0,0,0
200115090,2009,"Male","D","Small","Employed",21,11,20,0,33920,0,"M21","M",102.818883,365,1,0,131.62049337,0,1,1,131.62049337,1,131.62049337
200115091,2009,"Female","D","Large","Employed",40,10,-10,9,15450,0,"M19","M",183.8950396,365,0,0,0,0,1,0,0,0,0
200115092,2009,"Male","B","Medium","Employed",34,11,150,13,4035,0,"O30","O",25.22514012,365,0,0,0,0,1,0,0,0,0
200115093,2009,"Female","D","Large","Unemployed",55,13,90,15,9195,1,"R49","R",208.8164363,257,0,0,0,0,0.704109589041096,0,0,0,0
200115094,2009,"Female","A","Medium","Housewife",66,8,-50,4,19015,1,"S36","S",25.00982043,365,0,0,0,0,1,0,0,0,0
200115095,2009,"Female","B","Small","Employed",41,7,-50,0,16760,1,"N4","N",109.6318854,228,0,0,0,0,0.624657534246575,0,0,0,0
200115096,2009,"Male","B","Small","Self-employed",42,12,-50,13,22125,1,"Q52","Q",168.6499611,365,0,0,0,0,1,0,0,0,0
200115097,2009,"Female","A","Small","Employed",29,9,-50,0,11370,0,"T18","T",32.2125563,365,1,0,311.90539284,0,1,1,311.90539284,1,311.90539284
200115098,2009,"Female","A","Medium","Self-employed",35,10,-50,1,7250,0,"L64","L",84.9609991,365,0,0,0,0,1,0,0,0,0
200115099,2009,"Male","D","Small","Unemployed",22,14,-10,6,23130,0,"R31","R",285.6217445,365,1,0,569.08307239,0,1,1,569.08307239,1,569.08307239
200115100,2009,"Male","A","Large","Retired",71,12,-30,12,31870,1,"R13","R",248.5121203,112,0,0,0,0,0.306849315068493,0,0,0,0
200115101,2009,"Male","E","Medium","Self-employed",44,11,80,7,12285,1,"R28","R",256.6405915,365,0,0,0,0,1,0,0,0,0
200115102,2009,"Female","E","Medium","Self-employed",33,8,-50,14,1480,1,"R33","R",297.3851697,148,0,0,0,0,0.405479452054795,0,0,0,0
200115103,2009,"Female","D","Large","Unemployed",21,18,-20,5,8695,0,"Q60","Q",112.4047945,365,1,0,1350.6493574,0,1,1,1350.6493574,1,1350.6493574
200115104,2009,"Male","B","Large","Housewife",57,12,-50,4,17295,0,"S37","S",33.73278519,365,0,0,0,0,1,0,0,0,0
200115105,2009,"Male","A","Medium","Unemployed",40,9,-20,2,8360,0,"P23","P",27.92054451,365,0,0,0,0,1,0,0,0,0
200115106,2009,"Male","B","Small","Housewife",43,14,-10,4,9835,0,"S8","S",17.11532415,189,0,0,0,0,0.517808219178082,0,0,0,0
200115107,2009,"Male","B","Medium","Employed",41,8,-50,6,3830,1,"L96","L",45.66982293,217,0,0,0,0,0.594520547945205,0,0,0,0
200115108,2009,"Male","A","Large","Employed",31,15,0,9,25780,1,"Q51","Q",141.4896565,365,0,0,0,0,1,0,0,0,0
200115109,2009,"Female","A","Large","Retired",70,16,-30,13,15535,0,"Q44","Q",150.2239631,365,0,0,0,0,1,0,0,0,0
200115110,2009,"Male","A","Medium","Employed",49,5,-40,15,26970,1,"R5","R",258.9237292,218,0,0,0,0,0.597260273972603,0,0,0,0
200115111,2009,"Female","A","Small","Employed",26,6,40,6,15235,0,"Q11","Q",73.18307109,223,0,0,0,0,0.610958904109589,0,0,0,0
200115112,2009,"Female","D","Small","Employed",24,16,10,15,5325,0,"L132","L",51.32331561,365,0,0,0,0,1,0,0,0,0
200115113,2009,"Female","F","Medium","Retired",59,10,50,0,8030,1,"O29","O",34.81202424,293,0,0,0,0,0.802739726027397,0,0,0,0
200115114,2009,"Male","C","Small","Unemployed",27,11,-40,2,29075,1,"U16","U",91.54176264,365,0,0,0,0,1,0,0,0,0
200115115,2009,"Female","A","Small","Employed",38,13,10,0,26215,1,"Q46","Q",174.6445246,265,0,0,0,0,0.726027397260274,0,0,0,0
200115116,2009,"Female","A","Medium","Unemployed",19,2,-10,2,5680,0,"R26","R",295.7970919,94,0,0,0,0,0.257534246575342,0,0,0,0
200115117,2009,"Male","A","Medium","Employed",58,17,-20,14,5935,0,"L36","L",58.59040352,365,0,0,0,0,1,0,0,0,0
200115118,2009,"Male","A","Large","Unemployed",19,8,-10,6,4690,1,"M16","M",129.4194752,212,0,0,0,0,0.580821917808219,0,0,0,0
200115119,2009,"Male","B","Medium","Employed",41,4,-30,2,13480,0,"Q52","Q",168.6499611,365,0,0,0,0,1,0,0,0,0
200115120,2009,"Male","A","Small","Self-employed",18,8,0,2,11925,0,"R33","R",297.3851697,365,2,1,3137.6743873,3840.0445319,1,2,3137.6743873,2,3137.6743873
200115121,2009,"Male","D","Large","Housewife",52,18,-30,2,15855,1,"L88","L",73.46170633,265,0,0,0,0,0.726027397260274,0,0,0,0
200115122,2009,"Female","B","Medium","Unemployed",45,14,0,4,11340,0,"L40","L",76.05272599,365,0,0,0,0,1,0,0,0,0
200115123,2009,"Male","B","Medium","Employed",37,20,0,4,25945,1,"Q21","Q",201.3918071,365,0,0,0,0,1,0,0,0,0
200115124,2009,"Female","D","Medium","Housewife",32,14,120,6,25930,0,"Q62","Q",91.45292269,365,0,0,0,0,1,0,0,0,0
200115125,2009,"Female","A","Small","Employed",47,9,-50,10,9605,0,"Q41","Q",213.2556548,365,0,0,0,0,1,0,0,0,0
200115126,2009,"Male","B","Small","Employed",30,10,-50,14,26515,1,"Q62","Q",91.45292269,365,0,0,0,0,1,0,0,0,0
200115127,2009,"Male","D","Medium","Employed",54,14,-50,0,6115,0,"R38","R",284.2162652,365,0,1,0,5654.5499172,1,0,0,0,0
200115128,2009,"Male","E","Medium","Housewife",21,9,-20,1,5145,0,"O19","O",32.04149695,365,0,0,0,0,1,0,0,0,0
200115129,2009,"Male","A","Large","Self-employed",60,14,-50,0,23405,1,"N9","N",118.8510133,365,0,0,0,0,1,0,0,0,0
200115130,2009,"Female","B","Large","Self-employed",19,16,0,3,48390,1,"R8","R",253.6198858,365,0,0,0,0,1,0,0,0,0
200115131,2009,"Female","D","Medium","Employed",49,14,-50,1,15320,1,"R43","R",210.189841,365,0,0,0,0,1,0,0,0,0
200115132,2009,"Male","F","Small","Employed",31,17,60,5,6625,1,"L48","L",71.62174491,365,0,0,0,0,1,0,0,0,0
200115133,2009,"Female","E","Medium","Housewife",31,19,-50,0,15285,0,"U15","U",59.40378524,365,0,0,0,0,1,0,0,0,0
200115134,2009,"Male","D","Small","Self-employed",45,8,-50,0,4795,1,"L81","L",73.65271862,365,0,0,0,0,1,0,0,0,0
200115135,2009,"Male","F","Large","Employed",25,12,-50,2,19870,0,"L24","L",63.50810856,365,0,0,0,0,1,0,0,0,0
200115136,2009,"Male","D","Small","Employed",20,14,0,4,45335,0,"L27","L",58.81986821,365,0,0,0,0,1,0,0,0,0
200115137,2009,"Male","D","Large","Employed",34,6,50,3,4190,0,"O5","O",31.49128874,365,1,0,466.04115186,0,1,1,466.04115186,1,466.04115186
200115138,2009,"Male","F","Large","Employed",52,10,-40,14,6900,1,"R37","R",276.9454965,303,0,0,0,0,0.83013698630137,0,0,0,0
200115139,2009,"Male","D","Medium","Housewife",25,8,0,13,8265,0,"L56","L",87.14669097,365,0,0,0,0,1,0,0,0,0
200115140,2009,"Male","A","Large","Self-employed",40,10,-30,11,24595,1,"O26","O",36.9071711,365,0,0,0,0,1,0,0,0,0
200115141,2009,"Male","A","Medium","Retired",49,4,-50,4,8635,1,"U1","U",33.29429778,365,0,0,0,0,1,0,0,0,0
200115142,2009,"Female","F","Small","Housewife",31,13,120,15,32200,1,"Q14","Q",160.3435748,365,0,0,0,0,1,0,0,0,0
200115143,2009,"Female","D","Large","Self-employed",24,10,-40,0,6915,1,"M15","M",162.9324677,365,0,0,0,0,1,0,0,0,0
200115144,2009,"Female","B","Small","Housewife",42,4,-50,14,17050,0,"Q61","Q",136.1308048,365,0,0,0,0,1,0,0,0,0
200115145,2009,"Female","D","Large","Employed",21,6,-30,0,27220,1,"Q14","Q",160.3435748,284,0,0,0,0,0.778082191780822,0,0,0,0
200115146,2009,"Male","A","Large","Employed",54,10,50,1,19705,0,"Q20","Q",181.4165594,365,0,0,0,0,1,0,0,0,0
200115147,2009,"Male","E","Medium","Employed",26,11,-50,7,48990,0,"Q30","Q",222.2151274,200,0,0,0,0,0.547945205479452,0,0,0,0
200115148,2009,"Female","A","Small","Unemployed",52,12,-50,2,21570,1,"L124","L",64.09908451,188,0,0,0,0,0.515068493150685,0,0,0,0
200115149,2009,"Female","B","Medium","Employed",18,12,0,0,21700,0,"L43","L",73.26206886,365,0,0,0,0,1,0,0,0,0
200115150,2009,"Male","B","Small","Employed",54,9,-20,12,19030,0,"N5","N",47.58194704,365,0,0,0,0,1,0,0,0,0
200115151,2009,"Male","E","Medium","Unemployed",27,6,-40,3,19025,1,"O35","O",21.45273029,340,0,1,0,0.2408217143,0.931506849315068,0,0,0,0
200115152,2009,"Female","E","Small","Housewife",29,7,30,5,24640,1,"M13","M",184.4785165,365,0,0,0,0,1,0,0,0,0
200115153,2009,"Female","B","Large","Housewife",32,4,20,3,1805,1,"L6","L",58.89468755,365,0,0,0,0,1,0,0,0,0
200115154,2009,"Female","B","Large","Retired",66,13,-50,0,27005,0,"R20","R",290.1327193,365,0,0,0,0,1,0,0,0,0
200115155,2009,"Female","A","Medium","Self-employed",49,20,0,3,25750,0,"Q11","Q",73.18307109,365,0,1,0,5872.588357,1,0,0,0,0
200115156,2009,"Male","D","Small","Employed",33,8,-20,1,28200,0,"S2","S",24.13748405,365,0,0,0,0,1,0,0,0,0
200115157,2009,"Male","D","Medium","Unemployed",46,3,-40,4,18360,1,"L118","L",28.49395606,317,0,0,0,0,0.868493150684931,0,0,0,0
200115158,2009,"Male","A","Large","Retired",55,10,60,8,22600,1,"N11","N",88.89623143,365,0,0,0,0,1,0,0,0,0
200115159,2009,"Male","B","Large","Housewife",40,13,120,6,14015,0,"S33","S",31.60580864,365,0,0,0,0,1,0,0,0,0
200115160,2009,"Male","E","Small","Unemployed",39,6,-30,1,25615,1,"Q55","Q",126.1401885,365,0,0,0,0,1,0,0,0,0
200115161,2009,"Male","C","Medium","Housewife",44,4,-50,10,6215,1,"L79","L",56.11415278,201,0,0,0,0,0.550684931506849,0,0,0,0
200115162,2009,"Male","C","Medium","Employed",19,13,0,2,23530,0,"N9","N",118.8510133,365,0,0,0,0,1,0,0,0,0
200115163,2009,"Female","A","Large","Housewife",42,8,-50,2,16725,1,"R18","R",284.1301175,365,0,0,0,0,1,0,0,0,0
200115164,2009,"Male","C","Medium","Housewife",37,9,-20,9,21365,1,"L40","L",76.05272599,365,0,0,0,0,1,0,0,0,0
200115165,2009,"Male","D","Small","Retired",62,14,-50,14,34210,1,"T8","T",25.52342981,316,0,0,0,0,0.865753424657534,0,0,0,0
200115166,2009,"Female","D","Large","Employed",58,5,-50,10,13785,1,"S5","S",24.84670738,365,0,0,0,0,1,0,0,0,0
200115167,2009,"Male","B","Large","Housewife",64,15,-30,11,16965,1,"L107","L",64.32860507,365,0,0,0,0,1,0,0,0,0
200115168,2009,"Male","B","Large","Housewife",55,12,-50,8,16875,1,"L21","L",67.84790756,365,0,0,0,0,1,0,0,0,0
200115169,2009,"Male","B","Small","Employed",41,5,150,1,5020,0,"L30","L",62.06252553,365,1,1,367.98037355,2793.7144201,1,1,367.98037355,1,367.98037355
200115170,2009,"Male","A","Small","Housewife",35,8,-50,11,3635,0,"L43","L",73.26206886,365,0,0,0,0,1,0,0,0,0
200115171,2009,"Male","C","Small","Housewife",39,13,-40,13,8310,1,"Q31","Q",185.1345389,365,0,0,0,0,1,0,0,0,0
200115172,2009,"Male","B","Large","Employed",58,20,-30,0,37100,1,"L102","L",58.30755679,365,0,0,0,0,1,0,0,0,0
200115173,2009,"Female","A","Large","Housewife",29,4,0,9,41780,0,"R28","R",256.6405915,365,0,0,0,0,1,0,0,0,0
200115174,2009,"Male","A","Large","Employed",65,6,-50,5,29115,1,"Q55","Q",126.1401885,336,0,0,0,0,0.920547945205479,0,0,0,0
200115175,2009,"Male","B","Medium","Employed",48,6,90,12,18335,0,"L37","L",76.50537468,365,1,0,740.44017273,0,1,1,740.44017273,1,740.44017273
200115176,2009,"Male","E","Large","Self-employed",43,2,20,14,38310,1,"R17","R",221.7063984,365,0,0,0,0,1,0,0,0,0
200115177,2009,"Female","B","Large","Employed",31,5,-20,3,12325,0,"Q55","Q",126.1401885,267,0,0,0,0,0.731506849315068,0,0,0,0
200115178,2009,"Male","A","Small","Employed",21,9,-30,4,6050,1,"L29","L",66.94554904,365,1,0,249.0305859,0,1,1,249.0305859,1,249.0305859
200115179,2009,"Female","D","Small","Unemployed",51,15,-50,3,20005,0,"T34","T",30.41139927,365,0,0,0,0,1,0,0,0,0
200115180,2009,"Female","A","Medium","Unemployed",33,9,-50,1,15260,0,"L124","L",64.09908451,365,0,1,0,285.79977068,1,0,0,0,0
200115181,2009,"Female","A","Small","Employed",48,9,20,11,6400,1,"Q48","Q",186.6850127,156,0,0,0,0,0.427397260273973,0,0,0,0
200115182,2009,"Female","D","Medium","Employed",25,12,-10,3,25775,0,"L52","L",73.25249905,365,0,0,0,0,1,0,0,0,0
200115183,2009,"Female","D","Small","Retired",56,15,10,15,5035,1,"M8","M",128.5434648,278,0,0,0,0,0.761643835616438,0,0,0,0
200115184,2009,"Male","C","Large","Retired",69,20,-50,14,17675,0,"O13","O",31.06929242,365,0,0,0,0,1,0,0,0,0
200115185,2009,"Male","B","Large","Employed",22,11,10,9,26385,0,"N7","N",88.95152383,365,0,0,0,0,1,0,0,0,0
200115186,2009,"Female","E","Large","Retired",71,15,-50,12,37820,0,"Q21","Q",201.3918071,365,0,0,0,0,1,0,0,0,0
200115187,2009,"Male","B","Large","Housewife",55,16,-50,13,13340,1,"N14","N",59.92134979,365,0,0,0,0,1,0,0,0,0
200115188,2009,"Male","A","Large","Housewife",73,3,-30,11,13125,0,"R8","R",253.6198858,162,0,0,0,0,0.443835616438356,0,0,0,0
200115189,2009,"Female","A","Small","Self-employed",32,7,-40,0,28930,0,"M16","M",129.4194752,338,0,0,0,0,0.926027397260274,0,0,0,0
200115190,2009,"Female","A","Medium","Employed",41,12,-40,6,9225,1,"L114","L",75.62345843,365,0,0,0,0,1,0,0,0,0
200115191,2009,"Male","A","Medium","Employed",40,3,140,0,9155,0,"Q6","Q",70.86106124,365,0,0,0,0,1,0,0,0,0
200115192,2009,"Male","D","Small","Self-employed",47,13,-40,2,5280,0,"R33","R",297.3851697,105,0,0,0,0,0.287671232876712,0,0,0,0
200115193,2009,"Male","B","Medium","Retired",52,16,30,4,22105,1,"R35","R",223.3085718,365,0,0,0,0,1,0,0,0,0
200115194,2009,"Male","C","Small","Housewife",25,3,70,1,11075,0,"T13","T",30.79695284,365,0,0,0,0,1,0,0,0,0
200115195,2009,"Male","E","Small","Employed",41,6,30,7,21630,1,"L116","L",100.3048589,365,0,0,0,0,1,0,0,0,0
200115196,2009,"Female","D","Medium","Unemployed",49,6,-40,4,18320,1,"L66","L",49.59668535,365,0,0,0,0,1,0,0,0,0
200115197,2009,"Female","A","Large","Housewife",18,8,0,3,8850,0,"L119","L",74.57233929,365,0,0,0,0,1,0,0,0,0
200115198,2009,"Female","F","Large","Housewife",59,5,80,7,16800,1,"Q21","Q",201.3918071,365,0,0,0,0,1,0,0,0,0
200115199,2009,"Male","A","Large","Self-employed",19,13,40,3,8345,0,"Q31","Q",185.1345389,365,0,0,0,0,1,0,0,0,0
200115200,2009,"Female","E","Large","Self-employed",38,9,-50,6,3540,1,"M13","M",184.4785165,224,0,0,0,0,0.613698630136986,0,0,0,0
200115201,2009,"Male","A","Medium","Self-employed",43,13,100,1,8615,0,"Q15","Q",147.9690558,156,0,0,0,0,0.427397260273973,0,0,0,0
200115202,2009,"Male","A","Large","Retired",71,12,-30,8,13135,1,"S35","S",19.2164848,365,0,0,0,0,1,0,0,0,0
200115203,2009,"Female","B","Large","Unemployed",38,2,-50,4,14065,1,"R28","R",256.6405915,365,0,0,0,0,1,0,0,0,0
200115204,2009,"Female","F","Small","Housewife",61,8,-50,12,2770,0,"L85","L",61.51657295,365,0,0,0,0,1,0,0,0,0
200115205,2009,"Male","A","Large","Employed",36,2,-40,9,12650,1,"S41","S",24.03270395,276,0,0,0,0,0.756164383561644,0,0,0,0
200115206,2009,"Female","B","Medium","Employed",34,5,-50,12,8870,0,"L98","L",106.5803023,365,0,0,0,0,1,0,0,0,0
200115207,2009,"Male","A","Large","Employed",27,7,60,0,27630,0,"Q28","Q",169.5291484,365,2,0,517.53725088,0,1,2,517.53725088,2,517.53725088
200115208,2009,"Male","B","Small","Self-employed",53,7,-30,0,23615,1,"L1","L",48.3306937,365,0,0,0,0,1,0,0,0,0
200115209,2009,"Female","A","Large","Self-employed",47,18,-40,3,41845,0,"R15","R",270.7883545,365,1,0,1857.3712002,0,1,1,1857.3712002,1,1857.3712002
200115210,2009,"Female","A","Large","Employed",29,9,-10,4,6060,1,"R38","R",284.2162652,219,0,0,0,0,0.6,0,0,0,0
200115211,2009,"Male","E","Large","Retired",72,9,-30,1,16520,0,"P29","P",20.86448407,289,0,0,0,0,0.791780821917808,0,0,0,0
200115212,2009,"Male","E","Medium","Employed",37,8,0,0,23365,1,"Q11","Q",73.18307109,300,0,0,0,0,0.821917808219178,0,0,0,0
200115213,2009,"Female","A","Large","Employed",22,16,-20,10,12655,0,"P6","P",30.37476431,365,0,0,0,0,1,0,0,0,0
200115214,2009,"Female","D","Small","Employed",23,12,0,0,27910,0,"R13","R",248.5121203,134,0,0,0,0,0.367123287671233,0,0,0,0
200115215,2009,"Male","C","Large","Self-employed",40,9,-50,6,8750,1,"R19","R",272.9669948,117,0,0,0,0,0.320547945205479,0,0,0,0
200115216,2009,"Female","B","Medium","Housewife",44,20,-10,1,28385,1,"Q12","Q",167.9366556,365,0,0,0,0,1,0,0,0,0
200115217,2009,"Female","B","Small","Employed",30,7,10,0,6180,1,"R11","R",259.0040603,365,0,0,0,0,1,0,0,0,0
200115218,2009,"Male","A","Large","Self-employed",39,17,-50,9,26125,1,"Q2","Q",123.0199289,313,0,0,0,0,0.857534246575342,0,0,0,0
200115219,2009,"Female","D","Small","Self-employed",49,9,-20,14,7375,0,"L71","L",120.7793723,365,0,0,0,0,1,0,0,0,0
200115220,2009,"Male","B","Medium","Self-employed",51,19,20,3,27000,0,"L96","L",45.66982293,365,1,0,1751.8433736,0,1,1,1751.8433736,1,1751.8433736
200115221,2009,"Male","B","Medium","Employed",40,1,-40,0,10275,1,"Q44","Q",150.2239631,311,0,0,0,0,0.852054794520548,0,0,0,0
200115222,2009,"Male","C","Medium","Housewife",38,8,60,0,26040,0,"L115","L",57.7002938,365,1,0,2215.4728558,0,1,1,2215.4728558,1,2215.4728558
200115223,2009,"Male","B","Medium","Unemployed",49,15,-50,7,6950,1,"R24","R",225.1417422,365,0,0,0,0,1,0,0,0,0
200115224,2009,"Female","A","Small","Unemployed",31,6,-50,6,1790,0,"L31","L",59.63322296,365,0,0,0,0,1,0,0,0,0
200115225,2009,"Male","B","Medium","Employed",45,18,30,14,18035,1,"L9","L",51.09148195,365,1,0,719.20294878,0,1,1,719.20294878,1,719.20294878
200115226,2009,"Male","D","Large","Housewife",58,10,-20,13,24200,1,"R47","R",249.7835716,365,0,0,0,0,1,0,0,0,0
200115227,2009,"Female","C","Medium","Employed",50,18,60,0,28765,1,"R5","R",258.9237292,102,0,0,0,0,0.279452054794521,0,0,0,0
200115228,2009,"Male","F","Small","Employed",26,10,90,5,9820,0,"S8","S",17.11532415,365,0,0,0,0,1,0,0,0,0
200115229,2009,"Male","C","Medium","Housewife",50,20,-50,13,37900,1,"L29","L",66.94554904,146,0,0,0,0,0.4,0,0,0,0
200115230,2009,"Male","A","Small","Housewife",23,14,110,7,44645,0,"R50","R",223.3475567,365,2,0,1421.9094106,0,1,2,1421.9094106,2,1421.9094106
200115231,2009,"Female","A","Small","Employed",35,9,40,0,7630,0,"N6","N",93.38235115,365,0,0,0,0,1,0,0,0,0
200115232,2009,"Male","F","Medium","Employed",46,9,40,15,14560,0,"Q60","Q",112.4047945,365,0,0,0,0,1,0,0,0,0
200115233,2009,"Female","B","Small","Housewife",35,10,60,3,14015,1,"T30","T",33.96774033,365,1,0,38.125664207,0,1,1,38.125664207,1,38.125664207
200115234,2009,"Male","F","Medium","Unemployed",50,19,-30,0,10295,1,"M18","M",99.28308074,225,0,0,0,0,0.616438356164384,0,0,0,0
200115235,2009,"Male","E","Small","Unemployed",38,5,-40,1,17695,1,"L128","L",56.70111618,365,0,0,0,0,1,0,0,0,0
200115236,2009,"Male","D","Large","Unemployed",23,9,20,15,7445,0,"T22","T",31.98800317,365,1,0,235.99351275,0,1,1,235.99351275,1,235.99351275
200115237,2009,"Female","F","Small","Self-employed",40,4,0,6,22730,1,"L8","L",59.70218923,365,0,0,0,0,1,0,0,0,0
200115238,2009,"Female","A","Medium","Self-employed",38,11,10,14,23435,1,"L65","L",63.53336338,255,0,0,0,0,0.698630136986301,0,0,0,0
200115239,2009,"Male","B","Large","Retired",74,3,-50,1,46670,1,"Q25","Q",140.4108252,365,0,0,0,0,1,0,0,0,0
200115240,2009,"Male","C","Small","Employed",35,9,150,2,7825,0,"S29","S",27.01981982,365,1,0,702.91404397,0,1,1,702.91404397,1,702.91404397
200115241,2009,"Female","E","Medium","Unemployed",19,17,0,2,16495,0,"S37","S",33.73278519,365,0,0,0,0,1,0,0,0,0
200115242,2009,"Male","D","Medium","Employed",27,20,-40,0,11975,1,"Q14","Q",160.3435748,365,0,0,0,0,1,0,0,0,0
200115243,2009,"Female","C","Medium","Employed",43,11,-40,0,12455,1,"Q59","Q",95.69355223,365,0,0,0,0,1,0,0,0,0
200115244,2009,"Male","A","Medium","Retired",71,12,-50,0,14940,0,"Q42","Q",148.4945135,293,0,0,0,0,0.802739726027397,0,0,0,0
200115245,2009,"Female","B","Medium","Employed",60,13,120,2,4855,0,"M15","M",162.9324677,365,0,0,0,0,1,0,0,0,0
