"Gender","Age.ct","Age","Bonus","GroupOne","Density","Value","Insurancescore","Exppdays","Numtppd","Indtppd","ClaimSeverity"
"Female",44,"6","5","20",167.9366556,28385,0.125138072032303,365,0,0,NA
"Female",30,"3","7","7",259.0040603,6180,0.200185499293691,365,0,0,NA
"Male",39,"5","1","17",123.0199289,26125,0.0785980892820533,313,0,0,NA
"Female",49,"7","4","9",120.7793723,7375,0.0675797867169616,365,0,0,NA
"Male",51,"7","8","19",45.66982293,27000,0.0547132480545723,365,1,1751.8433736,1751.8433736
"Male",40,"5","2","1",150.2239631,10275,0.0939672746467295,311,0,0,NA
"Male",38,"5","12","8",57.7002938,26040,0.090403958807496,365,1,2215.4728558,2215.4728558
"Male",49,"7","1","15",225.1417422,6950,0.143321736094834,365,0,0,NA
"Female",31,"3","1","6",59.63322296,1790,0.118010548284196,365,0,0,NA
"Male",45,"6","9","18",51.09148195,18035,0.0702753716489768,365,1,719.20294878,719.20294878
"Male",58,"9","4","10",249.7835716,24200,0.164837329331675,365,0,0,NA
"Female",50,"7","12","18",258.9237292,28765,0.130670447878527,102,0,0,NA
"Male",26,"2","15","10",17.11532415,9820,0.159719347073972,365,0,0,NA
"Male",50,"7","1","20",66.94554904,37900,0.0858565097454141,146,0,0,NA
"Male",23,"2","17","14",223.3475567,44645,0.30543605698827,365,2,1421.9094106,710.9547053
"Female",35,"4","10","9",93.38235115,7630,0.0956263005503494,365,0,0,NA
"Male",46,"6","10","9",112.4047945,14560,0.131353883293677,365,0,0,NA
"Female",35,"4","12","10",33.96774033,14015,0.082188710857132,365,1,38.125664207,38.125664207
"Male",50,"7","3","19",99.28308074,10295,0.177318346297838,225,0,0,NA
"Male",38,"5","2","5",56.70111618,17695,0.102670870901878,365,0,0,NA
"Male",23,"2","8","9",31.98800317,7445,0.178725137139923,365,1,235.99351275,235.99351275
"Female",40,"5","6","4",59.70218923,22730,0.0813871020079912,365,0,0,NA
"Female",38,"5","7","11",63.53336338,23435,0.0532932772988616,255,0,0,NA
"Male",74,"11","1","3",140.4108252,46670,0.0395120852585061,365,0,0,NA
"Male",35,"4","21","9",27.01981982,7825,0.0627021973240848,365,1,702.91404397,702.91404397
"Female",19,"1","6","17",33.73278519,16495,0.207264902458066,365,0,0,NA
"Male",27,"2","2","20",160.3435748,11975,0.226230343156863,365,0,0,NA
"Female",43,"6","2","11",95.69355223,12455,0.106849692956549,365,0,0,NA
"Male",71,"11","1","12",148.4945135,14940,0.0351952882589184,293,0,0,NA
"Female",60,"9","18","13",162.9324677,4855,0.104704794266987,365,0,0,NA
"Male",22,"1","8","7",121.5870219,10325,0.257892335134292,365,1,649.35539887,649.35539887
"Female",27,"2","20","2",157.245582,8935,0.220746896997889,365,0,0,NA
"Male",24,"2","6","8",149.997808,6040,0.175681825470629,365,0,0,NA
"Male",53,"8","1","13",27.86273727,7300,0.0524142859651015,365,0,0,NA
"Female",22,"1","5","7",23.58652635,21275,0.186593613227493,365,0,0,NA
"Female",57,"8","6","5",25.62227499,2815,0.0504793118749254,342,0,0,NA
"Male",46,"6","1","5",206.2302755,18420,0.129108527345432,240,0,0,NA
"Female",63,"10","2","11",139.6062055,22420,0.0833307071033976,365,0,0,NA
"Male",54,"8","3","11",26.14074792,28845,0.0427164722969842,365,0,0,NA
"Male",58,"9","3","9",174.6445246,13150,0.124412913625069,365,0,0,NA
"Female",25,"2","3","8",39.45913644,8730,0.197702754748031,365,0,0,NA
"Male",46,"6","20","20",37.31536383,17105,0.044608009859098,365,0,0,NA
"Male",22,"1","9","12",171.3729361,6185,0.228283828595835,365,1,882.34226065,882.34226065
"Male",25,"2","7","2",185.1345389,28390,0.193424564620341,326,0,0,NA
"Male",28,"3","4","6",68.97630254,27395,0.144783844905478,365,1,1056.7444343,1056.7444343
"Male",74,"11","3","9",148.3685156,8005,0.0464647057442911,365,0,0,NA
"Male",72,"11","2","7",240.0004036,10010,0.0645800419969387,365,0,0,NA
"Male",24,"2","1","16",66.11361207,15045,0.142964607120878,365,0,0,NA
"Male",33,"4","10","19",206.2302755,4710,0.0916658841712209,241,0,0,NA
"Male",18,"1","6","13",29.94861261,44775,0.12568482869465,365,0,0,NA
"Male",31,"3","11","9",61.56398846,3460,0.140249798452458,254,0,0,NA
"Female",29,"3","6","10",27.01981982,8675,0.0907597062595147,365,1,745.14929548,745.14929548
"Male",26,"2","11","7",20.86448407,10105,0.137619627939884,365,0,0,NA
"Female",35,"4","1","18",275.0923407,34320,0.115441732680245,365,0,0,NA
"Male",35,"4","6","11",31.49451567,18335,0.0671319414567503,365,0,0,NA
"Male",40,"5","6","13",27.92054451,9445,0.0877893543992715,147,0,0,NA
"Male",38,"5","6","6",234.675271,20965,0.157650239786657,242,0,0,NA
"Female",70,"11","9","8",237.4189585,9900,0.0508428019353122,95,0,0,NA
"Male",43,"6","6","1",63.50810856,8380,0.0741830107552007,250,0,0,NA
"Female",29,"3","8","12",225.0430894,9475,0.178713783899142,365,0,0,NA
"Male",20,"1","6","12",236.3993842,8425,0.35460071579699,365,0,0,NA
"Male",44,"6","1","14",31.88091224,12535,0.0542696553996206,263,0,0,NA
"Male",66,"10","2","16",296.4319078,28220,0.0457953144160973,365,0,0,NA
"Male",62,"9","1","7",293.5560359,4605,0.132801413049922,244,0,0,NA
"Male",74,"11","2","15",270.4632326,25615,0.0491434224975068,331,0,0,NA
"Female",20,"1","6","11",38.35953437,17510,0.154076585292487,365,0,0,NA
"Female",42,"5","6","3",59.22386837,22850,0.0699375456694994,365,0,0,NA
"Male",30,"3","1","6",140.4108252,8610,0.13234996518354,365,0,0,NA
"Male",58,"9","4","11",57.0415314,45625,0.0522322477552194,365,0,0,NA
"Male",36,"4","8","14",162.9324677,21825,0.115890736540979,365,0,0,NA
"Male",42,"5","1","8",284.2162652,2555,0.116216083211947,365,0,0,NA
"Male",53,"8","11","11",34.93212226,9070,0.0488671859637834,365,0,0,NA
"Male",18,"1","6","10",256.6405915,10900,0.423808326019245,365,0,0,NA
"Male",34,"4","1","15",253.6198858,11345,0.160361785398386,365,0,0,NA
"Male",29,"3","12","6",26.7213619,20350,0.0885233302615337,365,0,0,NA
"Female",24,"2","5","11",221.7063984,10335,0.217229849674707,177,0,0,NA
"Female",37,"4","9","18",59.8409496,33590,0.120381547808008,365,0,0,NA
"Male",37,"4","5","12",33.76301929,10495,0.0785471571547316,365,0,0,NA
"Female",42,"5","3","3",290.1327193,2555,0.137235162758041,213,0,0,NA
"Male",20,"1","6","6",208.8164363,12190,0.33049432938005,365,0,0,NA
"Male",51,"7","1","15",76.89987008,20425,0.0663444972310516,365,0,0,NA
"Male",71,"11","7","10",68.9093508,9105,0.0273666866847214,365,0,0,NA
"Male",27,"2","9","13",270.4632326,16800,0.395663030775431,365,0,0,NA
"Female",23,"2","4","13",125.1320458,16760,0.207371422890275,183,0,0,NA
"Female",35,"4","8","10",109.6318854,17175,0.117595252805602,365,0,0,NA
"Male",57,"8","1","20",67.84790756,25175,0.0768958573259818,93,0,0,NA
"Female",55,"8","1","5",114.881582,24155,0.098400342268538,365,0,0,NA
"Male",30,"3","1","3",98.10372854,9595,0.174664384221659,365,0,0,NA
"Male",34,"4","5","12",222.735365,5740,0.0801528461900954,274,0,0,NA
"Male",57,"8","3","11",150.2239631,8425,0.100052024179949,320,0,0,NA
"Male",34,"4","1","11",45.65564192,32180,0.077712576291973,365,0,0,NA
"Male",30,"3","3","17",19.2164848,28610,0.127267973679489,365,0,0,NA
"Male",31,"3","13","18",20.55791809,41220,0.100240072841249,162,0,0,NA
"Female",37,"4","3","18",25.7140109,21740,0.0675760102062999,365,0,0,NA
"Male",47,"6","8","19",114.881582,13850,0.10599780131447,340,1,95.787029614,95.787029614
"Male",36,"4","1","11",77.68823268,20745,0.0873049709727796,365,0,0,NA
"Male",24,"2","10","9",28.49395606,15155,0.188817942645346,365,0,0,NA
"Female",46,"6","1","14",59.8409496,19350,0.105891451252927,365,0,0,NA
"Male",21,"1","5","12",114.881582,24090,0.195813852119601,145,0,0,NA
"Female",36,"4","1","10",66.76541883,28505,0.0885926727991998,365,0,0,NA
"Female",59,"9","3","18",221.7063984,8715,0.0463815568472072,365,0,0,NA
"Female",31,"3","6","2",27.83505842,6450,0.0838681221975802,365,0,0,NA
"Female",41,"5","5","11",30.5989837,1970,0.07925565122947,365,0,0,NA
"Female",55,"8","2","13",36.25444122,1835,0.0715071878218889,286,0,0,NA
"Male",37,"4","2","15",38.33660541,16805,0.0684774768197392,365,0,0,NA
"Male",59,"9","5","11",156.1042255,4170,0.135369880799529,365,0,0,NA
"Female",57,"8","15","16",94.29603751,9505,0.0720979468917251,365,0,0,NA
"Male",30,"3","8","9",160.3435748,4995,0.133139642355309,365,0,0,NA
"Female",52,"7","15","4",157.245582,2725,0.110409488871063,365,0,0,NA
"Female",46,"6","1","7",285.6217445,9585,0.150703709335083,365,0,0,NA
"Female",31,"3","5","5",206.2302755,18730,0.150490464554467,365,0,0,NA
"Male",35,"4","8","10",123.969842,12270,0.0720497063343467,365,0,0,NA
"Male",75,"11","5","12",30.5989837,16875,0.0253535680156769,365,0,0,NA
"Female",46,"6","2","12",88.29014956,46965,0.0737635637597442,255,0,0,NA
"Male",63,"10","3","8",50.1264516,2050,0.0278545995649653,259,0,0,NA
"Female",44,"6","3","16",50.1264516,36845,0.0649573429349982,194,0,0,NA
"Male",50,"7","1","15",107.8170529,12225,0.126463367375705,365,0,0,NA
"Female",29,"3","21","14",190.0515645,7270,0.204888425694838,365,1,810.76950596,810.76950596
"Female",27,"2","8","12",156.1042255,34010,0.300428306283343,365,0,0,NA
"Male",40,"5","1","4",35.43401501,3780,0.0960792127903558,365,0,0,NA
"Male",46,"6","3","16",157.245582,27080,0.0984483314787972,365,0,0,NA
"Male",50,"7","18","19",45.411434,12865,0.0542734220555322,365,0,0,NA
"Male",53,"8","1","10",26.41407409,49140,0.0782746639116879,365,0,0,NA
"Male",28,"3","18","8",20.86448407,6715,0.0913181050369773,365,0,0,NA
"Male",34,"4","2","10",44.16537902,17130,0.0842188312712639,365,0,0,NA
"Male",29,"3","1","11",25.26137811,1735,0.106428776053527,365,0,0,NA
"Female",22,"1","6","9",98.10372854,5290,0.271163940799447,365,0,0,NA
"Male",41,"5","2","1",93.38235115,16715,0.136143895818356,365,0,0,NA
"Female",32,"3","6","6",139.6062055,38845,0.152040643754867,365,0,0,NA
"Male",43,"6","2","15",20.3350899,16720,0.0599854737712329,365,0,0,NA
"Male",27,"2","4","11",84.06770437,14090,0.151794903982075,365,0,0,NA
"Male",31,"3","1","3",174.6445246,24600,0.163616739821926,179,0,0,NA
"Male",26,"2","2","8",73.18307109,4350,0.193424564620341,365,0,0,NA
"Female",65,"10","2","16",129.8552354,28425,0.0424921611642639,365,0,0,NA
"Male",53,"8","4","8",190.0515645,9425,0.100161174598384,289,0,0,NA
"Female",64,"10","3","13",24.01754355,35210,0.0191304966829475,140,0,0,NA
"Female",27,"2","1","17",32.04149695,24575,0.141627716783759,365,0,0,NA
"Male",29,"3","4","19",103.2132915,22430,0.164599534973902,365,0,0,NA
"Male",32,"3","3","16",237.675525,2590,0.165825499514967,121,0,0,NA
"Male",28,"3","5","8",183.8950396,19340,0.154943293930725,365,0,0,NA
"Female",46,"6","3","7",166.5549379,8185,0.121562804045315,365,0,0,NA
"Male",44,"6","1","2",153.4523215,14570,0.125285932659456,365,0,0,NA
"Male",49,"7","15","8",206.2302755,8400,0.126760778099628,171,0,0,NA
"Male",44,"6","2","16",26.51332544,23405,0.0702507471861479,365,0,0,NA
"Female",29,"3","2","9",38.77083633,27435,0.144748120865519,365,0,0,NA
"Male",43,"6","1","13",100.3048589,9665,0.0726496618512521,365,0,0,NA
"Male",70,"11","4","17",50.56640552,25105,0.083406821973304,365,0,0,NA
"Female",44,"6","1","3",77.49504574,19340,0.0799729389043475,365,0,0,NA
"Male",42,"5","1","15",62.72127383,8380,0.0697576327469536,365,0,0,NA
"Male",40,"5","1","14",61.79475865,17795,0.066831199728872,365,0,0,NA
"Female",31,"3","1","1",25.22514012,14110,0.0955734925904121,365,0,0,NA
"Male",27,"2","3","14",114.1413271,26965,0.183872855645645,264,0,0,NA
"Male",40,"5","5","15",156.6298557,3840,0.184848991325048,365,0,0,NA
"Male",32,"3","1","12",208.8164363,23305,0.219027882937586,365,0,0,NA
"Male",39,"5","1","9",87.14669097,5835,0.108104833577543,273,0,0,NA
"Female",27,"2","2","3",33.27619903,5495,0.133327978588354,365,0,0,NA
"Male",45,"6","2","7",123.0199289,19795,0.0922040571198657,365,0,0,NA
"Male",34,"4","6","6",37.31536383,29515,0.0849946325552831,365,0,0,NA
"Male",25,"2","2","15",19.2833619,22075,0.177771273014121,365,0,0,NA
"Male",56,"8","3","8",71.71655605,37960,0.0548589965337038,289,0,0,NA
"Female",49,"7","12","1",73.18307109,18560,0.100844101123621,365,0,0,NA
"Male",55,"8","1","20",139.6062055,26420,0.0994854652032832,365,0,0,NA
"Female",57,"8","1","11",71.62174491,7290,0.0558478041855496,365,0,0,NA
"Female",39,"5","1","16",49.53391432,9375,0.0778161047960101,365,0,0,NA
"Male",54,"8","1","9",223.3085718,11095,0.0956753134736005,289,0,0,NA
"Male",44,"6","20","7",275.2822626,12735,0.161231684323808,222,0,0,NA
"Female",47,"6","1","3",85.63166734,24900,0.078175879459345,365,0,0,NA
"Male",37,"4","2","6",296.4319078,8990,0.155601927540597,365,0,0,NA
"Male",43,"6","1","16",41.2451199,30005,0.0750410504722524,243,0,0,NA
"Female",27,"2","17","9",183.8950396,8710,0.291364923854994,212,1,2990.2376233,2990.2376233
"Male",32,"3","2","10",66.94554904,2250,0.102575403410787,365,0,0,NA
"Male",50,"7","16","8",58.59040352,18020,0.0830861260632336,218,0,0,NA
"Male",73,"11","1","3",148.5612071,44440,0.0515127627533711,365,0,0,NA
"Male",61,"9","3","4",51.4116382,9950,0.0229414586366654,106,0,0,NA
"Male",47,"6","3","4",73.18307109,14355,0.0471268035490429,365,0,0,NA
"Male",35,"4","9","1",25.00982043,17615,0.0546082362484257,365,0,0,NA
"Male",33,"4","1","8",44.16537902,17300,0.0562466694032621,365,0,0,NA
"Male",54,"8","9","13",14.37714238,45860,0.050805189403407,365,1,319.41634471,319.41634471
"Male",47,"6","1","17",47.98269849,13545,0.118265837061597,365,0,0,NA
"Male",71,"11","1","6",27.50305391,21315,0.0622480202796967,365,0,0,NA
"Male",58,"9","5","6",46.84863153,9650,0.0304228796065602,365,0,0,NA
"Female",20,"1","5","18",184.4785165,21350,0.32946044828322,365,1,960.55669082,960.55669082
"Male",31,"3","2","12",34.81202424,13595,0.0814315538010973,222,0,0,NA
"Male",54,"8","9","4",36.54775004,9600,0.0596567104449513,365,0,0,NA
"Male",28,"3","14","12",47.5930722,34980,0.114670174067345,276,1,258.34385913,258.34385913
"Female",53,"8","6","5",157.245582,19600,0.122187405367531,365,0,0,NA
"Male",61,"9","4","12",58.59040352,12250,0.089489753809622,365,0,0,NA
"Male",23,"2","5","10",49.6329834,9635,0.154513804810809,365,0,0,NA
"Male",37,"4","10","5",50.6257826,7865,0.0737414780490671,307,0,0,NA
"Male",69,"11","1","5",112.8034383,7480,0.0325911972360465,365,0,0,NA
"Male",52,"7","4","13",71.78834285,30070,0.0522528944371819,365,0,0,NA
"Male",71,"11","19","13",156.6298557,8750,0.0480135052355492,365,0,0,NA
"Male",27,"2","10","9",43.84379769,8485,0.158996490615154,365,0,0,NA
"Female",64,"10","1","14",138.5066713,6515,0.0339179191923915,365,0,0,NA
"Male",38,"5","2","7",26.14074792,6895,0.110204371668981,270,0,0,NA
"Male",18,"1","6","6",49.53391432,20345,0.235733165640006,312,0,0,NA
"Male",61,"9","17","7",49.6329834,6745,0.021123998846422,365,0,0,NA
"Male",32,"3","1","11",103.2132915,6270,0.15934248967944,120,0,0,NA
"Male",63,"10","3","2",32.2125563,13685,0.022386009861571,203,0,0,NA
"Male",22,"1","8","9",39.45913644,25380,0.209380350226307,365,0,0,NA
"Female",22,"1","5","9",136.1308048,12905,0.258163621936086,365,0,0,NA
"Female",47,"6","2","8",69.88926519,8165,0.0585308768132321,365,0,0,NA
"Male",36,"4","14","9",74.57233929,5620,0.0897274001839126,365,0,0,NA
"Male",22,"1","7","13",58.30755679,16345,0.155890721402521,365,0,0,NA
"Male",43,"6","3","13",61.69063654,1150,0.0873598584853822,365,0,0,NA
"Male",74,"11","1","11",31.37042579,18625,0.031891828111188,365,0,0,NA
"Male",51,"7","2","12",103.9493988,21545,0.0910961768729082,277,0,0,NA
"Male",50,"7","4","7",58.30755679,22925,0.0777414198006031,365,0,0,NA
"Male",55,"8","1","13",272.9669948,27345,0.116266888037039,365,0,0,NA
"Male",49,"7","3","15",138.5066713,6075,0.12458826438002,365,0,0,NA
"Male",26,"2","8","6",23.03273294,15425,0.184044372663018,365,0,0,NA
"Male",19,"1","5","15",284.9991194,9570,0.33049432938005,365,0,0,NA
"Male",43,"6","19","12",22.75483466,23895,0.0997986667508695,365,0,0,NA
"Male",44,"6","18","11",147.9690558,45410,0.16149835797431,365,0,0,NA
"Female",35,"4","1","10",103.4727356,1610,0.131801575469903,365,0,0,NA
"Male",30,"3","8","11",132.7922667,20395,0.153190220473817,365,0,0,NA
"Male",24,"2","7","17",19.41025076,19620,0.118478976092573,204,0,0,NA
"Male",37,"4","2","3",137.8151761,15990,0.105282653606648,365,0,0,NA
"Male",22,"1","4","12",190.0515645,8120,0.334489856859002,181,0,0,NA
"Male",46,"6","9","11",124.2334338,22165,0.129108527345432,365,1,1787.8271472,1787.8271472
"Male",36,"4","2","17",54.19066433,6180,0.060898004888762,365,0,0,NA
"Male",46,"6","12","2",31.06929242,7760,0.0635791407874155,365,0,0,NA
"Male",37,"4","2","6",26.51332544,8155,0.0522231791512368,126,0,0,NA
"Male",30,"3","1","13",50.01092548,5720,0.113663213940595,365,0,0,NA
"Female",28,"3","2","6",68.85387998,28435,0.14187613145371,365,0,0,NA
"Male",56,"8","13","3",186.6850127,20410,0.10856880039357,365,0,0,NA
"Female",23,"2","8","13",76.98652096,9835,0.162149481710612,365,1,2518.6309418,2518.6309418
"Male",43,"6","1","15",64.32860507,25395,0.0812903967813676,365,0,0,NA
"Male",18,"1","6","16",232.9029787,15180,0.363470705396639,101,1,365.87098666,365.87098666
"Female",62,"9","3","12",27.58599081,22285,0.0259176852389797,365,0,0,NA
"Male",31,"3","1","18",29.94861261,15745,0.142783856769655,93,1,209.41711279,209.41711279
"Male",73,"11","1","8",272.9669948,4745,0.0645800419969387,255,0,0,NA
"Male",49,"7","12","14",284.2162652,4975,0.148653854998162,365,1,61.487764261,61.487764261
"Male",38,"5","4","10",100.3048589,8365,0.104159346901253,365,1,583.35097847,583.35097847
"Male",41,"5","6","9",77.73738533,5905,0.0970584460407641,365,0,0,NA
"Male",44,"6","16","10",239.4551701,7950,0.1259812206925,163,0,0,NA
"Male",38,"5","21","15",94.65751646,10335,0.0903802344881546,112,0,0,NA
"Male",26,"2","3","14",222.711392,22380,0.269901525088499,365,1,72.116429413,72.116429413
"Female",37,"4","17","7",148.4945135,18750,0.115095623373833,365,0,0,NA
"Female",28,"3","4","12",270.7883545,3700,0.240676514774447,365,0,0,NA
"Male",70,"11","1","16",186.6850127,31105,0.0795359282710977,255,0,0,NA
"Female",54,"8","6","11",251.432848,23260,0.0579751639585217,331,1,178.83709637,178.83709637
"Male",44,"6","1","10",133.2886429,17065,0.115277491634598,365,0,0,NA
"Male",51,"7","8","16",122.4496948,21450,0.0420174237139502,365,0,0,NA
"Female",50,"7","2","10",88.95152383,16530,0.0914688031800092,365,0,0,NA
"Male",45,"6","3","9",84.00797156,23680,0.0973736637197581,365,0,0,NA
"Male",25,"2","2","19",276.9950185,14145,0.341220481816983,365,2,1254.0217812,627.0108906
"Male",60,"9","15","15",276.3355652,33840,0.0897263820310762,173,0,0,NA
"Male",29,"3","21","17",94.65751646,25335,0.169378533866933,312,3,1500.4219844,500.140661466667
"Male",46,"6","2","10",139.2056697,10070,0.119195939992856,365,0,0,NA
"Male",63,"10","3","9",73.25249905,15935,0.0706269995701909,235,0,0,NA
"Female",28,"3","3","13",38.33660541,6190,0.123861606519741,365,0,0,NA
"Male",56,"8","1","11",133.2886429,22650,0.0367424915164691,365,0,0,NA
"Female",35,"4","10","9",68.97630254,9890,0.100101710445696,93,0,0,NA
"Female",37,"4","3","7",148.4018477,21185,0.120876088293984,365,0,0,NA
"Male",28,"3","1","1",50.40601234,8670,0.0999510260428193,365,0,0,NA
"Male",43,"6","10","11",109.6318854,6765,0.15765470738226,365,0,0,NA
"Male",66,"10","7","12",212.4247054,7465,0.0289449039753327,365,0,0,NA
"Female",29,"3","1","10",272.9669948,28840,0.191438243201081,365,0,0,NA
"Female",60,"9","1","12",23.6720664,11080,0.0508900813311012,365,0,0,NA
"Female",33,"4","2","5",166.5549379,21765,0.0828311206100103,290,0,0,NA
"Female",58,"9","2","11",30.62119248,12950,0.026712582782945,365,0,0,NA
"Male",43,"6","5","3",45.65564192,9575,0.0659897633338085,365,0,0,NA
"Male",23,"2","1","15",68.97630254,29520,0.155832840433594,365,1,138.34628886,138.34628886
"Female",46,"6","2","15",291.3194903,7265,0.135377256728912,365,0,0,NA
"Male",70,"11","3","16",63.50810856,26840,0.0252076977628645,365,0,0,NA
"Male",55,"8","3","11",275.2822626,25850,0.0926236741300352,365,0,0,NA
"Male",40,"5","18","5",45.52113373,6150,0.0766718641268777,365,0,0,NA
"Male",44,"6","1","15",25.00982043,23840,0.0707627705223774,365,0,0,NA
"Female",47,"6","3","19",26.41407409,24015,0.0953778393348701,365,0,0,NA
"Male",41,"5","3","14",148.4018477,12000,0.124270169140421,343,0,0,NA
"Female",51,"7","15","3",25.83086908,6645,0.108197262077997,365,1,73.29824844,73.29824844
